# operating on
# <a href=http://climexp.knmi.nl/select.cgi?field=era20c_t2m>climexp.knmi.nl/select.cgi?field=era20c_t2m</a>
# averaging anomalies over region lon=   -0.703  359.297, lat=  -89.622   89.622
# file :: ./data/iera20c_t2m_0-360E_-90-90N_n.dat
# description :: ERA-20C T2m 0-360E -90-90N
# minimal_valid_fraction ::  30.00
# olderfile :: ERA-20C/era20c_t2m.nc
# cdi :: Climate Data Interface version 1.6.5.1 (http://code.zmaw.de/projects/cdi)
# cdo :: Climate Data Operators version 1.6.5.1 (http://code.zmaw.de/projects/cdo)
# institution :: KNMI Climate Explorer
# ave_region :: lon=   -0.703  359.297, lat=  -89.622   89.622
# comment :: 
# history ::  2019-03-22 14:59:25 ./bin/plotdat anomal ./data/iera20c_t2m_0-360E_-90-90N_n.dat\n 2019-03-22 14:59:25 dat2nc ./data/iera20c_t2m_0-360E_-90-90N_n.dat i ERA-20C_T2m_0-360E_-90-90N ./data/iera20c_t2m_0-360E_-90-90N_n.nc n 2019-03-22 14:59:22 bin/get_index ERA-20C/era20c_t2m.nc 0 360 -90 90 dipole no minfac 30 nearest lsmask ERA-20C/lsmask64.nc all nomissing era20c_t2m_0-360E_-90-90N_n nMon Jun 01 13:03:47 2015: cdo settaxis,1900-01-01,0:00,1mon noot.nc era20c_t2m.nc nMon Jun 01 13:00:48 2015: cdo monmean era20c_t2m_daily.nc noot.nc nMon Jun 01 12:49:21 2015: cdo -r -R -b 32 -f nc4 -z zip copy t2m1900.nc t2m1901.nc t2m1902.nc t2m1903.nc t2m1904.nc t2m1905.nc t2m1906.nc t2m1907.nc t2m1908.nc t2m1909.nc t2m1910.nc t2m1911.nc t2m1912.nc t2m1913.nc t2m1914.nc t2m1915.nc t2m1916.nc t2m1917.nc t2m1918.nc t2m1919.nc t2m1920.nc t2m1921.nc t2m1922.nc t2m1923.nc t2m1924.nc t2m1925.nc t2m1926.nc t2m1927.nc t2m1928.nc t2m1929.nc t2m1930.nc t2m1931.nc t2m1932.nc t2m1933.nc t2m1934.nc t2m1935.nc t2m1936.nc t2m1937.nc t2m1938.nc t2m1939.nc t2m1940.nc t2m1941.nc t2m1942.nc t2m1943.nc t2m1944.nc t2m1945.nc t2m1946.nc t2m1947.nc t2m1948.nc t2m1949.nc t2m1950.nc t2m1951.nc t2m1952.nc t2m1953.nc t2m1954.nc t2m1955.nc t2m1956.nc t2m1957.nc t2m1958.nc t2m1959.nc t2m1960.nc t2m1961.nc t2m1962.nc t2m1963.nc t2m1964.nc t2m1965.nc t2m1966.nc t2m1967.nc t2m1968.nc t2m1969.nc t2m1970.nc t2m1971.nc t2m1972.nc t2m1973.nc t2m1974.nc t2m1975.nc t2m1976.nc t2m1977.nc t2m1978.nc t2m1979.nc t2m1980.nc t2m1981.nc t2m1982.nc t2m1983.nc t2m1984.nc t2m1985.nc t2m1986.nc t2m1987.nc t2m1988.nc nMon Jun 01 12:06:29 2015: cdo -r -R -b 32 -f nc4 -z zip -settaxis,1900-01-01,12:00,1day t2m1900.nc aap.nc nMon Jun 01 12:06:23 2015: cdo -r -R -b 32 -f nc4 -z zip shifttime,-6hour noot.nc t2m1900.nc nMon Jun 01 12:06:17 2015: cdo -r -R -b 32 -f nc4 -z zip setname,t2m aap.nc noot.nc nMon Jun 01 12:06:11 2015: cdo -r -R -b 32 -f nc4 -z zip daymean t2m1900.grib aap.nc n2015-05-08 11:41:49 GMT by grib_to_netcdf-1.13.1: grib_to_netcdf /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-fLutek.target -o /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-wrIc5u.nc -utime
# t2m [K] 2 metre temperature
 1940.9166  0.103394    
 1941.0000  0.132141E-01
 1941.0834  0.382843    
 1941.1666  0.282288E-01
 1941.2500 -0.331116E-01
 1941.3334 -0.854492E-03
 1941.4166 -0.552673E-01
 1941.5000 -0.986023E-01
 1941.5834 -0.760803E-01
 1941.6666 -0.101563    
 1941.7500  0.186188    
 1941.8334 -0.618591E-01
 1941.9166  0.695190E-01
 1942.0000  0.104309    
 1942.0834 -0.427551E-01
 1942.1666  0.331421E-01
 1942.2500 -0.193817    
 1942.3334 -0.852661E-01
 1942.4166  0.271301E-01
 1942.5000 -0.201477    
 1942.5834 -0.324158    
 1942.6666 -0.966492E-01
 1942.7500 -0.305176E-01
 1942.8334 -0.124664    
 1942.9166  0.180054E-02
 1943.0000 -0.202087    
 1943.0834 -0.720825E-01
 1943.1666 -0.226166    
 1943.2500 -0.282013    
 1943.3334 -0.141968    
 1943.4166 -0.195862    
 1943.5000 -0.198792    
 1943.5834 -0.256561    
 1943.6666 -0.262543    
 1943.7500 -0.245972E-01
 1943.8334  0.134430    
 1943.9166  0.252594    
 1944.0000  0.254700    
 1944.0834  0.162842    
 1944.1666  0.210938    
 1944.2500 -0.433350E-02
 1944.3334  0.234985E-02
 1944.4166 -0.256348E-02
 1944.5000  0.143921    
 1944.5834 -0.363770E-01
 1944.6666  0.530396E-01
 1944.7500  0.265594    
 1944.8334  0.131836    
 1944.9166  0.128418    
 1945.0000  0.117004    
 1945.0834 -0.214539E-01
 1945.1666 -0.125122E-02
 1945.2500  0.163483    
 1945.3334  0.546265E-01
 1945.4166  0.164490E-01
 1945.5000  0.421143E-02
 1945.5834  0.103516    
 1945.6666  0.150238    
 1945.7500  0.705872E-01
 1945.8334  0.162537    
 1945.9166 -0.173035E-01
 1946.0000  0.242889    
 1946.0834  0.184021    
 1946.1666  0.190033    
 1946.2500  0.228485    
 1946.3334  0.718384E-01
 1946.4166 -0.314331E-02
 1946.5000  0.906067E-01
 1946.5834  0.721130E-01
 1946.6666  0.138550E-01
 1946.7500  0.143707    
 1946.8334  0.111053    
 1946.9166 -0.741882E-01
 1947.0000  0.733032E-01
 1947.0834 -0.161072    
 1947.1666  0.101257    
 1947.2500  0.145966    
 1947.3334  0.924377E-01
 1947.4166  0.150940    
 1947.5000  0.148010    
 1947.5834  0.810242E-01
 1947.6666 -0.333557E-01
 1947.7500  0.163483    
 1947.8334  0.103546    
 1947.9166 -0.335083E-01
 1948.0000  0.208008    
 1948.0834 -0.114471    
 1948.1666 -0.216064    
 1948.2500 -0.218201E-01
 1948.3334  0.867310E-01
 1948.4166  0.126434    
 1948.5000  0.617065E-01
 1948.5834  0.185333    
 1948.6666 -0.761719E-01
 1948.7500  0.167847E-01
 1948.8334  0.113647    
 1948.9166 -0.172394    
 1949.0000  0.390930E-01
 1949.0834 -0.117767    
 1949.1666  0.543213E-02
 1949.2500  0.103760E-01
 1949.3334 -0.834656E-01
 1949.4166 -0.187469    
 1949.5000  0.419006E-01
 1949.5834 -0.315857E-01
 1949.6666 -0.265472    
 1949.7500 -0.234192    
 1949.8334 -0.108856    
 1949.9166 -0.128479    
 1950.0000 -0.227692    
 1950.0834 -0.292969    
 1950.1666  0.636292E-01
 1950.2500 -0.431213E-01
 1950.3334 -0.589600E-01
 1950.4166 -0.894470E-01
 1950.5000 -0.121704    
 1950.5834 -0.163971    
 1950.6666 -0.119049    
 1950.7500 -0.135101    
 1950.8334 -0.287567    
 1950.9166 -0.341797E-01
 1951.0000 -0.244110    
 1951.0834 -0.380859    
 1951.1666 -0.290649    
 1951.2500 -0.109528    
 1951.3334  0.710449E-01
 1951.4166  0.132629    
 1951.5000 -0.764771E-01
 1951.5834  0.109528    
 1951.6666  0.215637    
 1951.7500  0.575867E-01
 1951.8334 -0.433655E-01
 1951.9166  0.151917    
 1952.0000  0.816040E-01
 1952.0834  0.800476E-01
 1952.1666 -0.192444    
 1952.2500 -0.150818    
 1952.3334  0.129852    
 1952.4166  0.244141E-02
 1952.5000 -0.207520E-02
 1952.5834  0.769348E-01
 1952.6666  0.282288E-01
 1952.7500 -0.221497    
 1952.8334 -0.197662    
 1952.9166 -0.828857E-01
 1953.0000  0.300903E-01
 1953.0834  0.525208E-01
 1953.1666 -0.374451E-01
 1953.2500  0.607910E-01
 1953.3334 -0.170593E-01
 1953.4166  0.346375E-01
 1953.5000  0.682983E-01
 1953.5834 -0.638733E-01
 1953.6666 -0.226440E-01
 1953.7500 -0.793457E-03
 1953.8334 -0.100861    
 1953.9166  0.153198E-01
 1954.0000 -0.257813    
 1954.0834 -0.767822E-01
 1954.1666 -0.105469    
 1954.2500 -0.130219    
 1954.3334 -0.777588E-01
 1954.4166 -0.867615E-01
 1954.5000 -0.250275    
 1954.5834 -0.210266    
 1954.6666 -0.153259    
 1954.7500 -0.121521    
 1954.8334  0.195313E-01
 1954.9166 -0.249603    
 1955.0000  0.723877E-01
 1955.0834 -0.318756    
 1955.1666 -0.355255    
 1955.2500 -0.217834    
 1955.3334 -0.260651    
 1955.4166 -0.227264    
 1955.5000 -0.224701    
 1955.5834 -0.136871    
 1955.6666 -0.160950    
 1955.7500 -0.141998    
 1955.8334 -0.299347    
 1955.9166 -0.238983    
 1956.0000 -0.195709    
 1956.0834 -0.346252    
 1956.1666 -0.316071    
 1956.2500 -0.231934    
 1956.3334 -0.360870    
 1956.4166 -0.370056    
 1956.5000 -0.292999    
 1956.5834 -0.273773    
 1956.6666 -0.193451    
 1956.7500 -0.242706    
 1956.8334 -0.187866    
 1956.9166 -0.118408    
 1957.0000 -0.126984    
 1957.0834 -0.145172    
 1957.1666 -0.113159    
 1957.2500 -0.866089E-01
 1957.3334 -0.483704E-01
 1957.4166  0.850525E-01
 1957.5000 -0.970764E-01
 1957.5834  0.616150E-01
 1957.6666 -0.592651E-01
 1957.7500 -0.974121E-01
 1957.8334  0.454712E-02
 1957.9166  0.614929E-01
 1958.0000  0.945129E-01
 1958.0834  0.380249E-01
 1958.1666  0.863647E-02
 1958.2500 -0.160217E-01
 1958.3334 -0.106049    
 1958.4166 -0.128662    
 1958.5000  0.278015E-01
 1958.5834 -0.239868E-01
 1958.6666 -0.165253    
 1958.7500 -0.128693    
 1958.8334 -0.225555    
 1958.9166 -0.357971E-01
 1959.0000 -0.154114E-01
 1959.0834 -0.113953    
 1959.1666  0.131531E-01
 1959.2500  0.331726E-01
 1959.3334 -0.179871    
 1959.4166 -0.896606E-01
 1959.5000 -0.139984    
 1959.5834 -0.180481    
 1959.6666 -0.137848    
 1959.7500 -0.978088E-01
 1959.8334 -0.204163    
 1959.9166 -0.111603    
 1960.0000  0.397949E-01
 1960.0834  0.681458E-01
 1960.1666 -0.263062    
 1960.2500 -0.112915    
 1960.3334 -0.204468E-01
 1960.4166  0.907288E-01
 1960.5000  0.478210E-01
 1960.5834  0.178436    
 1960.6666  0.100250    
 1960.7500 -0.107819    
 1960.8334 -0.127167    
 1960.9166  0.760193E-01
 1961.0000 -0.939941E-02
 1961.0834  0.194397E-01
 1961.1666 -0.653687E-01
 1961.2500  0.518799E-02
 1961.3334 -0.163574    
 1961.4166 -0.138672    
 1961.5000 -0.496826E-01
 1961.5834 -0.866699E-01
 1961.6666 -0.107452    
 1961.7500 -0.154694    
 1961.8334 -0.113770    
 1961.9166 -0.182281    
 1962.0000 -0.136200    
 1962.0834  0.283813E-02
 1962.1666  0.348511E-01
 1962.2500 -0.151428    
 1962.3334 -0.103149    
 1962.4166 -0.256073    
 1962.5000 -0.679932E-01
 1962.5834 -0.770874E-01
 1962.6666 -0.192169    
 1962.7500 -0.189392    
 1962.8334 -0.168854    
 1962.9166 -0.252991E-01
 1963.0000 -0.149384    
 1963.0834 -0.326538E-01
 1963.1666 -0.376556    
 1963.2500 -0.191437    
 1963.3334 -0.202057    
 1963.4166 -0.616455E-01
 1963.5000  0.163696    
 1963.5834  0.586243E-01
 1963.6666  0.554504E-01
 1963.7500 -0.162292    
 1963.8334 -0.100647    
 1963.9166 -0.769043E-01
 1964.0000 -0.125610    
 1964.0834 -0.121765    
 1964.1666 -0.399353    
 1964.2500 -0.398712    
 1964.3334 -0.358063    
 1964.4166 -0.137054    
 1964.5000 -0.174286    
 1964.5834 -0.244171    
 1964.6666 -0.339264    
 1964.7500 -0.483704    
 1964.8334 -0.254974    
 1964.9166 -0.226196    
 1965.0000 -0.118103E-01
 1965.0834 -0.170380    
 1965.1666 -0.161652    
 1965.2500 -0.248627    
 1965.3334 -0.928650E-01
 1965.4166 -0.144653    
 1965.5000 -0.131897    
 1965.5834 -0.153076    
 1965.6666 -0.613709E-01
 1965.7500  0.235901E-01
 1965.8334  0.508423E-01
 1965.9166 -0.543823E-01
 1966.0000 -0.421143E-02
 1966.0834 -0.547791E-01
 1966.1666 -0.753479E-01
 1966.2500  0.341797E-01
 1966.3334 -0.117859    
 1966.4166 -0.717163E-02
 1966.5000  0.169617    
 1966.5834  0.276184E-01
 1966.6666 -0.131531E-01
 1966.7500 -0.856934E-01
 1966.8334 -0.580750E-01
 1966.9166 -0.347900E-02
 1967.0000 -0.236511    
 1967.0834 -0.407562    
 1967.1666 -0.137451    
 1967.2500 -0.166229    
 1967.3334 -0.423584E-01
 1967.4166 -0.151947    
 1967.5000  0.854187E-01
 1967.5834 -0.103760E-01
 1967.6666  0.264282E-01
 1967.7500 -0.122192    
 1967.8334 -0.138855    
 1967.9166 -0.516052E-01
 1968.0000 -0.290985    
 1968.0834 -0.239166    
 1968.1666 -0.288696E-01
 1968.2500 -0.275909    
 1968.3334 -0.281250    
 1968.4166 -0.130859    
 1968.5000 -0.995789E-01
 1968.5834 -0.622864E-01
 1968.6666 -0.763550E-01
 1968.7500  0.960999E-01
 1968.8334 -0.106049    
 1968.9166 -0.122803    
 1969.0000 -0.139709    
 1969.0834 -0.249756    
 1969.1666 -0.182648    
 1969.2500  0.444641E-01
 1969.3334  0.175049    
 1969.4166  0.539551E-01
 1969.5000  0.602112E-01
 1969.5834 -0.448608E-01
 1969.6666  0.454407E-01
 1969.7500 -0.962219E-01
 1969.8334  0.662537E-01
 1969.9166  0.208618    
 1970.0000  0.157990    
 1970.0834  0.832214E-01
 1970.1666 -0.425415E-01
 1970.2500  0.458679E-01
 1970.3334  0.728455E-01
 1970.4166  0.101135    
 1970.5000  0.231720    
 1970.5834 -0.830688E-01
 1970.6666  0.823975E-02
 1970.7500 -0.218201E-01
 1970.8334 -0.228577E-01
 1970.9166 -0.130096    
 1971.0000 -0.596008E-01
 1971.0834 -0.248474    
 1971.1666 -0.222748    
 1971.2500 -0.151428    
 1971.3334 -0.109558    
 1971.4166 -0.137848    
 1971.5000 -0.809021E-01
 1971.5834  0.481262E-01
 1971.6666  0.186462E-01
 1971.7500 -0.827942E-01
 1971.8334 -0.530701E-01
 1971.9166 -0.706787E-01
 1972.0000 -0.255310    
 1972.0834 -0.361877    
 1972.1666 -0.129852    
 1972.2500  0.457764E-02
 1972.3334 -0.631714E-01
 1972.4166  0.148132    
 1972.5000  0.138397    
 1972.5834  0.263428    
 1972.6666  0.383301E-01
 1972.7500 -0.860596E-02
 1972.8334 -0.610352E-04
 1972.9166  0.149719    
 1973.0000  0.276917    
 1973.0834  0.313232    
 1973.1666  0.166748    
 1973.2500  0.854797E-01
 1973.3334  0.184448    
 1973.4166  0.169952    
 1973.5000  0.632019E-01
 1973.5834 -0.866699E-02
 1973.6666 -0.810547E-01
 1973.7500 -0.207916    
 1973.8334 -0.314636E-01
 1973.9166 -0.492859E-01
 1974.0000 -0.190491    
 1974.0834 -0.404175    
 1974.1666 -0.172058    
 1974.2500 -0.176025    
 1974.3334 -0.254974    
 1974.4166 -0.124969    
 1974.5000 -0.138000    
 1974.5834 -0.195770    
 1974.6666 -0.262360    
 1974.7500 -0.344208    
 1974.8334 -0.221954    
 1974.9166 -0.175079    
 1975.0000  0.231934E-01
 1975.0834 -0.474548E-01
 1975.1666 -0.227661E-01
 1975.2500 -0.891113E-02
 1975.3334 -0.586548E-01
 1975.4166 -0.256866    
 1975.5000 -0.210083    
 1975.5834 -0.185364    
 1975.6666 -0.243256    
 1975.7500 -0.298920    
 1975.8334 -0.336456    
 1975.9166 -0.248993    
 1976.0000 -0.182983    
 1976.0834 -0.268982    
 1976.1666 -0.351044    
 1976.2500 -0.206726    
 1976.3334 -0.421844    
 1976.4166 -0.190552    
 1976.5000 -0.211792E-01
 1976.5834 -0.965576E-01
 1976.6666 -0.453491E-01
 1976.7500 -0.347321    
 1976.8334 -0.275970    
 1976.9166 -0.161102    
 1977.0000 -0.149536E-02
 1977.0834 -0.665283E-02
 1977.1666  0.344849E-02
 1977.2500  0.123688    
 1977.3334  0.140839    
 1977.4166  0.106537    
 1977.5000  0.135315    
 1977.5834  0.856323E-01
 1977.6666  0.908508E-01
 1977.7500 -0.151215    
 1977.8334  0.446472E-01
 1977.9166  0.798035E-01
 1978.0000  0.204163E-01
 1978.0834 -0.127563E-01
 1978.1666 -0.247498E-01
 1978.2500  0.159912E-01
 1978.3334 -0.342712E-01
 1978.4166 -0.754700E-01
 1978.5000 -0.104980    
 1978.5834 -0.243469    
 1978.6666 -0.262451E-01
 1978.7500 -0.226410    
 1978.8334  0.175476E-01
 1978.9166  0.507202E-01
 1979.0000  0.733032E-01
 1979.0834 -0.197876    
 1979.1666 -0.106812E-02
 1979.2500 -0.339355E-01
 1979.3334 -0.432739E-01
 1979.4166  0.104736    
 1979.5000  0.254211E-01
 1979.5834  0.130615    
 1979.6666  0.157532    
 1979.7500  0.254181    
 1979.8334  0.167633    
 1979.9166  0.343018    
 1980.0000  0.197693    
 1980.0834  0.261719    
 1980.1666  0.313232    
 1980.2500  0.291473    
 1980.3334  0.398254    
 1980.4166  0.193237    
 1980.5000  0.236725    
 1980.5834  0.130341    
 1980.6666  0.136658    
 1980.7500 -0.435181E-01
 1980.8334  0.123627    
 1980.9166  0.941162E-01
 1981.0000  0.277893    
 1981.0834  0.178131    
 1981.1666  0.252533    
 1981.2500  0.189880    
 1981.3334  0.164551    
 1981.4166  0.334045    
 1981.5000  0.278107    
 1981.5834  0.286530    
 1981.6666  0.305145    
 1981.7500  0.117096    
 1981.8334  0.163452    
 1981.9166  0.331818    
 1982.0000 -0.425110E-01
 1982.0834  0.711365E-01
 1982.1666 -0.432434E-01
 1982.2500 -0.307312E-01
 1982.3334  0.317383E-01
 1982.4166  0.956421E-01
 1982.5000  0.144897    
 1982.5834  0.733337E-01
 1982.6666  0.871277E-01
 1982.7500  0.637817E-01
 1982.8334  0.111450    
 1982.9166  0.287994    
 1983.0000  0.396698    
 1983.0834  0.309235    
 1983.1666  0.363129    
 1983.2500  0.165680    
 1983.3334  0.253143    
 1983.4166  0.203552    
 1983.5000  0.687256E-01
 1983.5834  0.184326    
 1983.6666  0.379028    
 1983.7500  0.464783E-01
 1983.8334  0.150146    
 1983.9166  0.183502    
 1984.0000  0.156891    
 1984.0834 -0.107056    
 1984.1666  0.989380E-01
 1984.2500  0.274658E-03
 1984.3334  0.115143    
 1984.4166 -0.111145    
 1984.5000 -0.167603    
 1984.5834  0.104370E-01
 1984.6666 -0.375366E-02
 1984.7500  0.576782E-01
 1984.8334 -0.113159    
 1984.9166 -0.131500    
 1985.0000  0.870056E-01
 1985.0834 -0.182953    
 1985.1666 -0.398560E-01
 1985.2500  0.660706E-01
 1985.3334  0.630493E-01
 1985.4166 -0.322571E-01
 1985.5000 -0.283813E-01
 1985.5834  0.194031    
 1985.6666  0.175934    
 1985.7500 -0.948181E-01
 1985.8334 -0.844727E-01
 1985.9166  0.139160E-01
 1986.0000  0.423889E-01
 1986.0834  0.123230    
 1986.1666  0.945435E-01
 1986.2500  0.189789    
 1986.3334  0.278839    
 1986.4166  0.141327    
 1986.5000  0.153198    
 1986.5834  0.174042    
 1986.6666  0.209045    
 1986.7500  0.180969E-01
 1986.8334  0.314331E-01
 1986.9166  0.791016E-01
 1987.0000  0.119690    
 1987.0834  0.184235    
 1987.1666 -0.850525E-01
 1987.2500  0.337830E-01
 1987.3334  0.163727    
 1987.4166  0.167938    
 1987.5000  0.375702    
 1987.5834  0.169342    
 1987.6666  0.282532    
 1987.7500  0.113007    
 1987.8334  0.214355    
 1987.9166  0.506897    
 1988.0000  0.492004    
 1988.0834  0.195129    
 1988.1666  0.330841    
 1988.2500  0.249664    
 1988.3334  0.347351    
 1988.4166  0.377441    
 1988.5000  0.269501    
 1988.5834  0.267120    
 1988.6666  0.380432    
 1988.7500  0.259308    
 1988.8334 -0.854492E-03
 1988.9166  0.209015    
 1989.0000 -0.394897E-01
 1989.0834  0.186737    
 1989.1666  0.120331    
 1989.2500  0.118774    
 1989.3334  0.388489E-01
 1989.4166 -0.177002E-02
 1989.5000  0.116699    
 1989.5834  0.507202E-01
 1989.6666  0.277252    
 1989.7500  0.129395    
 1989.8334  0.108948    
 1989.9166  0.273621    
 1990.0000  0.315704    
 1990.0834  0.299622    
 1990.1666  0.610138    
 1990.2500  0.502563    
 1990.3334  0.552643    
 1990.4166  0.363953    
 1990.5000  0.403625    
 1990.5834  0.348541    
 1990.6666  0.381958    
 1990.7500  0.424286    
 1990.8334  0.479828    
 1990.9166  0.492920    
 1991.0000  0.456207    
 1991.0834  0.327332    
 1991.1666  0.345245    
 1991.2500  0.407562    
 1991.3334  0.440643    
 1991.4166  0.600433    
 1991.5000  0.547119    
 1991.5834  0.475922    
 1991.6666  0.424133    
 1991.7500  0.239105    
 1991.8334  0.236450    
 1991.9166  0.223511    
 1992.0000  0.397614    
 1992.0834  0.270447    
 1992.1666  0.362946    
 1992.2500  0.146271    
 1992.3334  0.143036    
 1992.4166  0.145844    
 1992.5000  0.143799    
 1992.5834  0.681152E-01
 1992.6666  0.634766E-02
 1992.7500 -0.200195E-01
 1992.8334  0.481262E-01
 1992.9166  0.213318    
 1993.0000  0.272095    
 1993.0834  0.268524    
 1993.1666  0.175934    
 1993.2500  0.154388    
 1993.3334  0.139130    
 1993.4166  0.160156    
 1993.5000  0.679016E-01
 1993.5834  0.870361E-01
 1993.6666  0.687561E-01
 1993.7500  0.140289    
 1993.8334  0.485535E-01
 1993.9166  0.217896    
 1994.0000  0.243103    
 1994.0834  0.393677E-02
 1994.1666  0.128937    
 1994.2500  0.280670    
 1994.3334  0.168152    
 1994.4166  0.359650    
 1994.5000  0.294098    
 1994.5834  0.226440    
 1994.6666  0.365540    
 1994.7500  0.367798    
 1994.8334  0.369446    
 1994.9166  0.311310    
 1995.0000  0.450806    
 1995.0834  0.696838    
 1995.1666  0.445129    
 1995.2500  0.560089    
 1995.3334  0.401428    
 1995.4166  0.566833    
 1995.5000  0.440002    
 1995.5834  0.442017    
 1995.6666  0.500946    
 1995.7500  0.440002    
 1995.8334  0.441528    
 1995.9166  0.253204    
 1996.0000  0.240509    
 1996.0834  0.375732    
 1996.1666  0.344147    
 1996.2500  0.246490    
 1996.3334  0.221527    
 1996.4166  0.245850    
 1996.5000  0.259308    
 1996.5834  0.459534    
 1996.6666  0.385742    
 1996.7500  0.208405    
 1996.8334  0.439453    
 1996.9166  0.378510    
 1997.0000  0.303101    
 1997.0834  0.310822    
 1997.1666  0.482147    
 1997.2500  0.247589    
 1997.3334  0.277954    
 1997.4166  0.549927    
 1997.5000  0.387207    
 1997.5834  0.472229    
 1997.6666  0.624939    
 1997.7500  0.644592    
 1997.8334  0.637848    
 1997.9166  0.566010    
 1998.0000  0.525116    
 1998.0834  0.696442    
 1998.1666  0.618530    
 1998.2500  0.650787    
 1998.3334  0.652130    
 1998.4166  0.786652    
 1998.5000  0.706299    
 1998.5834  0.721130    
 1998.6666  0.701843    
 1998.7500  0.479187    
 1998.8334  0.476135    
 1998.9166  0.636017    
 1999.0000  0.532715    
 1999.0834  0.588745    
 1999.1666  0.264954    
 1999.2500  0.296783    
 1999.3334  0.330933    
 1999.4166  0.359436    
 1999.5000  0.403107    
 1999.5834  0.384338    
 1999.6666  0.496948    
 1999.7500  0.341797    
 1999.8334  0.365234    
 1999.9166  0.449921    
 2000.0000  0.367889    
 2000.0834  0.528046    
 2000.1666  0.384247    
 2000.2500  0.549469    
 2000.3334  0.484039    
 2000.4166  0.490845    
 2000.5000  0.432098    
 2000.5834  0.440613    
 2000.6666  0.552246    
 2000.7500  0.273590    
 2000.8334  0.308655    
 2000.9166  0.323303    
 2001.0000  0.307800    
 2001.0834  0.305420    
 2001.1666  0.437042    
 2001.2500  0.504486    
 2001.3334  0.562042    
 2001.4166  0.511047    
 2001.5000  0.607697    
 2001.5834  0.633728    
 2001.6666  0.676147    
 2001.7500  0.549408    
 2001.8334  0.782928    
 2001.9166  0.695496    
 2002.0000  0.697601    
 2002.0834  0.599121    
 2002.1666  0.870636    
 2002.2500  0.576172    
 2002.3334  0.705841    
 2002.4166  0.644440    
 2002.5000  0.643707    
 2002.5834  0.621918    
 2002.6666  0.718445    
 2002.7500  0.610992    
 2002.8334  0.588226    
 2002.9166  0.534912    
 2003.0000  0.739716    
 2003.0834  0.476929    
 2003.1666  0.441345    
 2003.2500  0.528961    
 2003.3334  0.590942    
 2003.4166  0.532745    
 2003.5000  0.524200    
 2003.5834  0.711914    
 2003.6666  0.804138    
 2003.7500  0.770203    
 2003.8334  0.592529    
 2003.9166  0.746002    
 2004.0000  0.572510    
 2004.0834  0.521637    
 2004.1666  0.557037    
 2004.2500  0.624664    
 2004.3334  0.426331    
 2004.4166  0.539246    
 2004.5000  0.442719    
 2004.5834  0.513336    
 2004.6666  0.724030    
 2004.7500  0.662781    
 2004.8334  0.764252    
 2004.9166  0.604095    
 2005.0000  0.958801    
 2005.0834  0.771118    
 2005.1666  0.832458    
 2005.2500  0.727264    
 2005.3334  0.783142    
 2005.4166  0.818848    
 2005.5000  0.700806    
 2005.5834  0.715637    
 2005.6666  0.888641    
 2005.7500  0.899200    
 2005.8334  0.821045    
 2005.9166  0.785797    
 2006.0000  0.608093    
 2006.0834  0.772736    
 2006.1666  0.684937    
 2006.2500  0.630371    
 2006.3334  0.638947    
 2006.4166  0.791351    
 2006.5000  0.657898    
 2006.5834  0.841217    
 2006.6666  0.839844    
 2006.7500  0.899506    
 2006.8334  0.909241    
 2006.9166  0.870392    
 2007.0000  0.966309    
 2007.0834  0.783722    
 2007.1666  0.620941    
 2007.2500  0.828766    
 2007.3334  0.776154    
 2007.4166  0.675629    
 2007.5000  0.650513    
 2007.5834  0.702423    
 2007.6666  0.701843    
 2007.7500  0.764404    
 2007.8334  0.724945    
 2007.9166  0.594818    
 2008.0000  0.314911    
 2008.0834  0.224518    
 2008.1666  0.626831    
 2008.2500  0.505188    
 2008.3334  0.563538    
 2008.4166  0.514130    
 2008.5000  0.639404    
 2008.5834  0.639618    
 2008.6666  0.706329    
 2008.7500  0.760193    
 2008.8334  0.752136    
 2008.9166  0.710510    
 2009.0000  0.669495    
 2009.0834  0.536835    
 2009.1666  0.529053    
 2009.2500  0.531189    
 2009.3334  0.624634    
 2009.4166  0.661530    
 2009.5000  0.812500    
 2009.5834  0.766327    
 2009.6666  0.888855    
 2009.7500  0.910797    
 2009.8334  0.848755    
 2009.9166  0.800995    
 2010.0000  0.779907    
 2010.0834  0.790619    
 2010.1666  0.785950    
 2010.2500  0.788391    
 2010.3334  0.811127    
 2010.4166  0.749756    
 2010.5000  0.703522    
 2010.5834  0.719421    
 2010.6666  0.849335    
 2010.7500  0.785583    
 2010.8334  0.837128    
 2010.9166  0.582214    

