# operating on
# <a href=http://climexp.knmi.nl/select.cgi?field=era20c_t2m>climexp.knmi.nl/select.cgi?field=era20c_t2m</a>
# averaging anomalies over region lon=   -0.703  359.297, lat=    0.000   89.622
# file :: ./data/iera20c_t2m_0-360E_0-90N_n.dat
# description :: ERA-20C T2m 0-360E 0-90N
# minimal_valid_fraction ::  30.00
# olderfile :: ERA-20C/era20c_t2m.nc
# cdi :: Climate Data Interface version 1.6.5.1 (http://code.zmaw.de/projects/cdi)
# cdo :: Climate Data Operators version 1.6.5.1 (http://code.zmaw.de/projects/cdo)
# institution :: KNMI Climate Explorer
# ave_region :: lon=   -0.703  359.297, lat=    0.000   89.622
# comment :: 
# history ::  2019-03-22 22:07:10 ./bin/plotdat anomal ./data/iera20c_t2m_0-360E_0-90N_n.dat\n 2019-03-22 22:07:09 dat2nc ./data/iera20c_t2m_0-360E_0-90N_n.dat i ERA-20C_T2m_0-360E_0-90N ./data/iera20c_t2m_0-360E_0-90N_n.nc n 2019-03-22 22:07:07 bin/get_index ERA-20C/era20c_t2m.nc 0 360 0 90 dipole no minfac 30 nearest lsmask ERA-20C/lsmask64.nc all nomissing era20c_t2m_0-360E_0-90N_n nMon Jun 01 13:03:47 2015: cdo settaxis,1900-01-01,0:00,1mon noot.nc era20c_t2m.nc nMon Jun 01 13:00:48 2015: cdo monmean era20c_t2m_daily.nc noot.nc nMon Jun 01 12:49:21 2015: cdo -r -R -b 32 -f nc4 -z zip copy t2m1900.nc t2m1901.nc t2m1902.nc t2m1903.nc t2m1904.nc t2m1905.nc t2m1906.nc t2m1907.nc t2m1908.nc t2m1909.nc t2m1910.nc t2m1911.nc t2m1912.nc t2m1913.nc t2m1914.nc t2m1915.nc t2m1916.nc t2m1917.nc t2m1918.nc t2m1919.nc t2m1920.nc t2m1921.nc t2m1922.nc t2m1923.nc t2m1924.nc t2m1925.nc t2m1926.nc t2m1927.nc t2m1928.nc t2m1929.nc t2m1930.nc t2m1931.nc t2m1932.nc t2m1933.nc t2m1934.nc t2m1935.nc t2m1936.nc t2m1937.nc t2m1938.nc t2m1939.nc t2m1940.nc t2m1941.nc t2m1942.nc t2m1943.nc t2m1944.nc t2m1945.nc t2m1946.nc t2m1947.nc t2m1948.nc t2m1949.nc t2m1950.nc t2m1951.nc t2m1952.nc t2m1953.nc t2m1954.nc t2m1955.nc t2m1956.nc t2m1957.nc t2m1958.nc t2m1959.nc t2m1960.nc t2m1961.nc t2m1962.nc t2m1963.nc t2m1964.nc t2m1965.nc t2m1966.nc t2m1967.nc t2m1968.nc t2m1969.nc t2m1970.nc t2m1971.nc t2m1972.nc t2m1973.nc t2m1974.nc t2m1975.nc t2m1976.nc t2m1977.nc t2m1978.nc t2m1979.nc t2m1980.nc t2m1981.nc t2m1982.nc t2m1983.nc t2m1984.nc t2m1985.nc t2m1986.nc t2m1987.nc t2m1988.nc nMon Jun 01 12:06:29 2015: cdo -r -R -b 32 -f nc4 -z zip -settaxis,1900-01-01,12:00,1day t2m1900.nc aap.nc nMon Jun 01 12:06:23 2015: cdo -r -R -b 32 -f nc4 -z zip shifttime,-6hour noot.nc t2m1900.nc nMon Jun 01 12:06:17 2015: cdo -r -R -b 32 -f nc4 -z zip setname,t2m aap.nc noot.nc nMon Jun 01 12:06:11 2015: cdo -r -R -b 32 -f nc4 -z zip daymean t2m1900.grib aap.nc n2015-05-08 11:41:49 GMT by grib_to_netcdf-1.13.1: grib_to_netcdf /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-fLutek.target -o /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-wrIc5u.nc -utime
# t2m [K] 2 metre temperature
 1911.0000 -0.803162    
 1911.0834  -1.08597    
 1911.1666 -0.400665    
 1911.2500 -0.423889    
 1911.3334 -0.529968    
 1911.4166 -0.511566    
 1911.5000 -0.571991    
 1911.5834 -0.490143    
 1911.6666 -0.384033    
 1911.7500 -0.397217    
 1911.8334 -0.545532    
 1911.9166 -0.536499    
 1912.0000 -0.639648    
 1912.0834  0.377502E-01
 1912.1666 -0.540161    
 1912.2500  0.213013E-01
 1912.3334  0.630188E-01
 1912.4166 -0.303650E-01
 1912.5000 -0.326202    
 1912.5834 -0.706543    
 1912.6666 -0.589722    
 1912.7500 -0.746429    
 1912.8334 -0.404907    
 1912.9166 -0.636078    
 1913.0000 -0.846741    
 1913.0834 -0.395355    
 1913.1666 -0.149353    
 1913.2500 -0.319000    
 1913.3334 -0.315369    
 1913.4166 -0.595276    
 1913.5000 -0.556183    
 1913.5834 -0.511444    
 1913.6666 -0.487732    
 1913.7500 -0.486816    
 1913.8334 -0.460114    
 1913.9166 -0.235992    
 1914.0000 -0.130035    
 1914.0834 -0.144165    
 1914.1666 -0.444458    
 1914.2500 -0.161804    
 1914.3334 -0.100861    
 1914.4166 -0.106049    
 1914.5000 -0.256042E-01
 1914.5834 -0.324402E-01
 1914.6666 -0.964355E-01
 1914.7500  0.118866    
 1914.8334 -0.250336    
 1914.9166 -0.229980    
 1915.0000 -0.611450    
 1915.0834 -0.898438E-01
 1915.1666 -0.176361    
 1915.2500  0.202820    
 1915.3334  0.243622    
 1915.4166  0.309143    
 1915.5000  0.985107E-01
 1915.5834  0.121552    
 1915.6666  0.497742E-01
 1915.7500  0.348816E-01
 1915.8334  0.195282    
 1915.9166 -0.118896    
 1916.0000 -0.790405E-01
 1916.0834 -0.321259    
 1916.1666 -0.107056    
 1916.2500 -0.892944E-01
 1916.3334  0.653076E-02
 1916.4166 -0.239349    
 1916.5000 -0.255188    
 1916.5834 -0.233368    
 1916.6666 -0.278717    
 1916.7500 -0.305542    
 1916.8334 -0.495728    
 1916.9166 -0.555603    
 1917.0000 -0.606140    
 1917.0834 -0.417755    
 1917.1666 -0.699860    
 1917.2500 -0.410278    
 1917.3334 -0.312958    
 1917.4166 -0.166168    
 1917.5000 -0.130005    
 1917.5834 -0.724487E-01
 1917.6666 -0.220520    
 1917.7500 -0.334930    
 1917.8334 -0.254120    
 1917.9166 -0.550598    
 1918.0000 -0.877380E-01
 1918.0834  0.110474E-01
 1918.1666  0.966492E-01
 1918.2500 -0.245087    
 1918.3334 -0.890808E-01
 1918.4166 -0.229675    
 1918.5000 -0.219391    
 1918.5834 -0.297150    
 1918.6666 -0.192932    
 1918.7500 -0.243225E-01
 1918.8334 -0.146515    
 1918.9166 -0.482880    
 1919.0000 -0.398560    
 1919.0834  0.903320E-01
 1919.1666  0.295135    
 1919.2500  0.245697    
 1919.3334 -0.972595E-01
 1919.4166  0.456238E-01
 1919.5000 -0.581055E-01
 1919.5834 -0.187866    
 1919.6666 -0.121429    
 1919.7500  0.118713E-01
 1919.8334 -0.581421    
 1919.9166 -0.667877    
 1920.0000 -0.195251    
 1920.0834 -0.352448    
 1920.1666  0.242157    
 1920.2500  0.167908    
 1920.3334  0.158447    
 1920.4166  0.400391E-01
 1920.5000  0.329895E-01
 1920.5834 -0.158356    
 1920.6666 -0.405334    
 1920.7500 -0.161224    
 1920.8334 -0.713196E-01
 1920.9166 -0.576782    
 1921.0000  0.120453    
 1921.0834 -0.106506E-01
 1921.1666 -0.180756    
 1921.2500  0.507202E-01
 1921.3334  0.175934    
 1921.4166  0.633240E-01
 1921.5000  0.630188E-01
 1921.5834 -0.136047    
 1921.6666 -0.243225    
 1921.7500  0.287781E-01
