# operating on
# <a href=http://climexp.knmi.nl/select.cgi?field=era20c_t2m>climexp.knmi.nl/select.cgi?field=era20c_t2m</a>
# averaging anomalies over region lon=   86.484   87.891, lat=   26.615   28.015
# file :: ./data/iera20c_t2m_86.881243-86.967217E_27.974629-28.021225N_n.dat
# description :: ERA-20C T2m 86.881243-86.967217E 27.974629-28.021225N
# minimal_valid_fraction ::  30.00
# olderfile :: ERA-20C/era20c_t2m.nc
# cdi :: Climate Data Interface version 1.6.5.1 (http://code.zmaw.de/projects/cdi)
# cdo :: Climate Data Operators version 1.6.5.1 (http://code.zmaw.de/projects/cdo)
# institution :: KNMI Climate Explorer
# ave_region :: lon=   86.484   87.891, lat=   26.615   28.015
# comment :: 
# history ::  2019-03-22 22:25:11 ./bin/plotdat anomal ./data/iera20c_t2m_86.881243-86.967217E_27.974629-28.021225N_n.dat\n 2019-03-22 22:25:10 dat2nc ./data/iera20c_t2m_86.881243-86.967217E_27.974629-28.021225N_n.dat i ERA-20C_T2m_86.881243-86.967217E_27.974629-28.021225N ./data/iera20c_t2m_86.881243-86.967217E_27.974629-28.021225N_n.nc n 2019-03-22 22:25:10 bin/get_index ERA-20C/era20c_t2m.nc 86.881243 86.967217 27.974629 28.021225 dipole no minfac 30 nearest lsmask ERA-20C/lsmask64.nc all nomissing era20c_t2m_86.881243-86.967217E_27.974629-28.021225N_n nMon Jun 01 13:03:47 2015: cdo settaxis,1900-01-01,0:00,1mon noot.nc era20c_t2m.nc nMon Jun 01 13:00:48 2015: cdo monmean era20c_t2m_daily.nc noot.nc nMon Jun 01 12:49:21 2015: cdo -r -R -b 32 -f nc4 -z zip copy t2m1900.nc t2m1901.nc t2m1902.nc t2m1903.nc t2m1904.nc t2m1905.nc t2m1906.nc t2m1907.nc t2m1908.nc t2m1909.nc t2m1910.nc t2m1911.nc t2m1912.nc t2m1913.nc t2m1914.nc t2m1915.nc t2m1916.nc t2m1917.nc t2m1918.nc t2m1919.nc t2m1920.nc t2m1921.nc t2m1922.nc t2m1923.nc t2m1924.nc t2m1925.nc t2m1926.nc t2m1927.nc t2m1928.nc t2m1929.nc t2m1930.nc t2m1931.nc t2m1932.nc t2m1933.nc t2m1934.nc t2m1935.nc t2m1936.nc t2m1937.nc t2m1938.nc t2m1939.nc t2m1940.nc t2m1941.nc t2m1942.nc t2m1943.nc t2m1944.nc t2m1945.nc t2m1946.nc t2m1947.nc t2m1948.nc t2m1949.nc t2m1950.nc t2m1951.nc t2m1952.nc t2m1953.nc t2m1954.nc t2m1955.nc t2m1956.nc t2m1957.nc t2m1958.nc t2m1959.nc t2m1960.nc t2m1961.nc t2m1962.nc t2m1963.nc t2m1964.nc t2m1965.nc t2m1966.nc t2m1967.nc t2m1968.nc t2m1969.nc t2m1970.nc t2m1971.nc t2m1972.nc t2m1973.nc t2m1974.nc t2m1975.nc t2m1976.nc t2m1977.nc t2m1978.nc t2m1979.nc t2m1980.nc t2m1981.nc t2m1982.nc t2m1983.nc t2m1984.nc t2m1985.nc t2m1986.nc t2m1987.nc t2m1988.nc nMon Jun 01 12:06:29 2015: cdo -r -R -b 32 -f nc4 -z zip -settaxis,1900-01-01,12:00,1day t2m1900.nc aap.nc nMon Jun 01 12:06:23 2015: cdo -r -R -b 32 -f nc4 -z zip shifttime,-6hour noot.nc t2m1900.nc nMon Jun 01 12:06:17 2015: cdo -r -R -b 32 -f nc4 -z zip setname,t2m aap.nc noot.nc nMon Jun 01 12:06:11 2015: cdo -r -R -b 32 -f nc4 -z zip daymean t2m1900.grib aap.nc n2015-05-08 11:41:49 GMT by grib_to_netcdf-1.13.1: grib_to_netcdf /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-fLutek.target -o /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-wrIc5u.nc -utime
# t2m [K] 2 metre temperature
 1911.7500 -0.463715    
 1911.8334 -0.710571    
 1911.9166  -1.26581    
 1912.0000 -0.365509    
 1912.0834 -0.633759    
 1912.1666 -0.172180    
 1912.2500  -1.49643    
 1912.3334  -2.62830    
 1912.4166  -1.01566    
 1912.5000 -0.446838    
 1912.5834 -0.194305    
 1912.6666 -0.374023    
 1912.7500 -0.726715    
 1912.8334 -0.292847    
 1912.9166 -0.852905    
 1913.0000  -2.96570    
 1913.0834 -0.515564    
 1913.1666 -0.488678    
 1913.2500   1.09406    
 1913.3334  -2.34140    
 1913.4166  -1.21686    
 1913.5000 -0.349915    
 1913.5834 -0.287903    
 1913.6666 -0.226929    
 1913.7500 -0.306610    
 1913.8334  -1.31836    
 1913.9166  -4.33548    
 1914.0000  0.788391    
 1914.0834  -2.55457    
 1914.1666  -1.20789    
 1914.2500  -3.68295    
 1914.3334  -1.78329    
 1914.4166 -0.705261    
 1914.5000  0.601776    
 1914.5834 -0.182190    
 1914.6666  0.822754E-01
 1914.7500  -1.57489    
 1914.8334  -1.68655    
 1914.9166  -1.60950    
 1915.0000  -1.33051    
 1915.0834  0.758850    
 1915.1666 -0.225067    
 1915.2500  -1.51825    
 1915.3334  -2.83722    
 1915.4166 -0.191467    
 1915.5000 -0.163025    
 1915.5834  0.452606    
 1915.6666  0.148621E-01
 1915.7500   1.22119    
 1915.8334  0.416931    
 1915.9166  0.660400    
 1916.0000  -1.36182    
 1916.0834  -3.14386    
 1916.1666  0.144012    
 1916.2500 -0.555237    
 1916.3334   1.17850    
 1916.4166 -0.283966    
 1916.5000 -0.454132    
 1916.5834 -0.235504    
 1916.6666 -0.243134    
 1916.7500 -0.187317    
 1916.8334  0.311249    
 1916.9166  -1.77411    
 1917.0000  -1.15402    
 1917.0834 -0.841248    
 1917.1666  -1.49277    
 1917.2500 -0.533447E-01
 1917.3334   1.44089    
 1917.4166 -0.501862    
 1917.5000 -0.626221E-01
 1917.5834 -0.605804    
 1917.6666 -0.296936    
 1917.7500 -0.592194    
 1917.8334 -0.318848    
 1917.9166  0.894012    
 1918.0000  -2.60822    
 1918.0834   1.65094    
 1918.1666 -0.376190    
 1918.2500  -2.02795    
 1918.3334   2.78900    
 1918.4166  -1.12747    
 1918.5000 -0.451355E-01
 1918.5834 -0.285095    
 1918.6666 -0.250427    
 1918.7500 -0.386108    
 1918.8334 -0.233765    
 1918.9166  0.653992    
 1919.0000  -1.19150    
 1919.0834  0.827454    
 1919.1666   1.54361    
 1919.2500  -1.43845    
 1919.3334  -1.40860    
 1919.4166 -0.978271    
 1919.5000 -0.546021    
 1919.5834  0.471893    
 1919.6666  0.597839E-01
 1919.7500  0.104980    
 1919.8334 -0.758148    
 1919.9166  -1.03268    
 1920.0000 -0.177612    
 1920.0834  -2.79135    
 1920.1666  -2.23358    
 1920.2500  -2.05313    
 1920.3334   2.81619    
 1920.4166   1.88654    
 1920.5000  0.760681    
 1920.5834 -0.513306    
 1920.6666  0.104370    
 1920.7500 -0.994598    
 1920.8334 -0.880768    
 1920.9166   1.42419    
 1921.0000  0.677094    
 1921.0834  0.720520E-01
 1921.1666   1.75272    
 1921.2500  0.500153    
 1921.3334  -1.82422    
 1921.4166  0.133118    
 1921.5000 -0.675537    
 1921.5834 -0.167999    
 1921.6666 -0.562714    
 1921.7500 -0.933990    
 1921.8334 -0.586365    
 1921.9166 -0.760590    
 1922.0000  -3.23080    
 1922.0834  0.542358    
 1922.1666  -1.53928    
 1922.2500  0.469452    
 1922.3334  0.135101    
 1922.4166 -0.376465    
 1922.5000 -0.284729    
 1922.5834  0.250305    
 1922.6666  0.133881    
 1922.7500 -0.675507    
 1922.8334 -0.504456    
 1922.9166  -1.17108    
 1923.0000   3.65829    
 1923.0834   1.81476    
 1923.1666  0.366608    
 1923.2500  -1.11646    
 1923.3334  0.510284    
 1923.4166   1.92572    
