# operating on
# <a href=http://climexp.knmi.nl/select.cgi?field=era20c_t2m>climexp.knmi.nl/select.cgi?field=era20c_t2m</a>
# averaging anomalies over region lon=   -0.703  359.297, lat=  -89.622    0.000
# file :: ./data/iera20c_t2m_0-360E_-90-0N_n.dat
# description :: ERA-20C T2m 0-360E -90-0N
# minimal_valid_fraction ::  30.00
# olderfile :: ERA-20C/era20c_t2m.nc
# cdi :: Climate Data Interface version 1.6.5.1 (http://code.zmaw.de/projects/cdi)
# cdo :: Climate Data Operators version 1.6.5.1 (http://code.zmaw.de/projects/cdo)
# institution :: KNMI Climate Explorer
# ave_region :: lon=   -0.703  359.297, lat=  -89.622    0.000
# comment :: 
# history ::  2019-03-22 22:08:12 ./bin/plotdat anomal ./data/iera20c_t2m_0-360E_-90-0N_n.dat\n 2019-03-22 22:08:11 dat2nc ./data/iera20c_t2m_0-360E_-90-0N_n.dat i ERA-20C_T2m_0-360E_-90-0N ./data/iera20c_t2m_0-360E_-90-0N_n.nc n 2019-03-22 22:08:10 bin/get_index ERA-20C/era20c_t2m.nc 0 360 -90 0 dipole no minfac 30 nearest lsmask ERA-20C/lsmask64.nc all nomissing era20c_t2m_0-360E_-90-0N_n nMon Jun 01 13:03:47 2015: cdo settaxis,1900-01-01,0:00,1mon noot.nc era20c_t2m.nc nMon Jun 01 13:00:48 2015: cdo monmean era20c_t2m_daily.nc noot.nc nMon Jun 01 12:49:21 2015: cdo -r -R -b 32 -f nc4 -z zip copy t2m1900.nc t2m1901.nc t2m1902.nc t2m1903.nc t2m1904.nc t2m1905.nc t2m1906.nc t2m1907.nc t2m1908.nc t2m1909.nc t2m1910.nc t2m1911.nc t2m1912.nc t2m1913.nc t2m1914.nc t2m1915.nc t2m1916.nc t2m1917.nc t2m1918.nc t2m1919.nc t2m1920.nc t2m1921.nc t2m1922.nc t2m1923.nc t2m1924.nc t2m1925.nc t2m1926.nc t2m1927.nc t2m1928.nc t2m1929.nc t2m1930.nc t2m1931.nc t2m1932.nc t2m1933.nc t2m1934.nc t2m1935.nc t2m1936.nc t2m1937.nc t2m1938.nc t2m1939.nc t2m1940.nc t2m1941.nc t2m1942.nc t2m1943.nc t2m1944.nc t2m1945.nc t2m1946.nc t2m1947.nc t2m1948.nc t2m1949.nc t2m1950.nc t2m1951.nc t2m1952.nc t2m1953.nc t2m1954.nc t2m1955.nc t2m1956.nc t2m1957.nc t2m1958.nc t2m1959.nc t2m1960.nc t2m1961.nc t2m1962.nc t2m1963.nc t2m1964.nc t2m1965.nc t2m1966.nc t2m1967.nc t2m1968.nc t2m1969.nc t2m1970.nc t2m1971.nc t2m1972.nc t2m1973.nc t2m1974.nc t2m1975.nc t2m1976.nc t2m1977.nc t2m1978.nc t2m1979.nc t2m1980.nc t2m1981.nc t2m1982.nc t2m1983.nc t2m1984.nc t2m1985.nc t2m1986.nc t2m1987.nc t2m1988.nc nMon Jun 01 12:06:29 2015: cdo -r -R -b 32 -f nc4 -z zip -settaxis,1900-01-01,12:00,1day t2m1900.nc aap.nc nMon Jun 01 12:06:23 2015: cdo -r -R -b 32 -f nc4 -z zip shifttime,-6hour noot.nc t2m1900.nc nMon Jun 01 12:06:17 2015: cdo -r -R -b 32 -f nc4 -z zip setname,t2m aap.nc noot.nc nMon Jun 01 12:06:11 2015: cdo -r -R -b 32 -f nc4 -z zip daymean t2m1900.grib aap.nc n2015-05-08 11:41:49 GMT by grib_to_netcdf-1.13.1: grib_to_netcdf /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-fLutek.target -o /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-wrIc5u.nc -utime
# t2m [K] 2 metre temperature
 1949.1666 -0.195313E-01
 1949.2500  0.681763E-01
 1949.3334 -0.147461    
 1949.4166 -0.194916    
 1949.5000  0.196930    
 1949.5834 -0.874023E-01
 1949.6666 -0.370728    
 1949.7500 -0.347931    
 1949.8334 -0.169556    
 1949.9166 -0.103638    
 1950.0000 -0.239594    
 1950.0834 -0.183441    
 1950.1666  0.803528E-01
 1950.2500  0.312500E-01
 1950.3334 -0.543518E-01
 1950.4166 -0.761108E-01
 1950.5000 -0.551758E-01
 1950.5834 -0.115021    
 1950.6666 -0.786133E-01
 1950.7500 -0.110352    
 1950.8334 -0.260254    
 1950.9166 -0.686340E-01
 1951.0000 -0.150696    
 1951.0834 -0.191925    
 1951.1666 -0.218231    
 1951.2500 -0.134735    
 1951.3334  0.655518E-01
 1951.4166  0.417389    
 1951.5000 -0.959778E-01
 1951.5834  0.108948E-01
 1951.6666  0.140686E-01
 1951.7500 -0.793457E-02
 1951.8334 -0.320435E-01
 1951.9166  0.968628E-01
 1952.0000  0.166382    
 1952.0834  0.256866    
 1952.1666  0.118408E-01
 1952.2500 -0.165527    
 1952.3334  0.282440    
 1952.4166  0.743713E-01
 1952.5000  0.748291E-01
 1952.5834  0.180176    
 1952.6666 -0.167236E-01
 1952.7500 -0.200653    
 1952.8334 -0.811462E-01
 1952.9166  0.253601E-01
 1953.0000  0.643005E-01
 1953.0834  0.200806E-01
 1953.1666  0.266418E-01
 1953.2500  0.971680E-01
 1953.3334  0.427246E-03
 1953.4166 -0.781250E-02
 1953.5000  0.456238E-01
 1953.5834 -0.879211E-01
 1953.6666 -0.698242E-01
 1953.7500  0.119354    
 1953.8334 -0.845337E-02
 1953.9166  0.737610E-01
 1954.0000  0.621948E-01
 1954.0834  0.243530E-01
 1954.1666  0.142365    
 1954.2500 -0.267334E-01
 1954.3334  0.471497E-01
 1954.4166  0.236816E-01
 1954.5000 -0.257477    
 1954.5834 -0.243317    
 1954.6666 -0.231018    
 1954.7500 -0.176056    
 1954.8334 -0.120544E-01
 1954.9166 -0.183746    
 1955.0000 -0.157593    
 1955.0834 -0.278046    
 1955.1666 -0.261230    
 1955.2500 -0.144135    
 1955.3334 -0.316162    
 1955.4166 -0.356934    
 1955.5000 -0.338562    
 1955.5834 -0.158722    
 1955.6666 -0.281830    
 1955.7500 -0.185455    
 1955.8334 -0.265137    
 1955.9166 -0.162933    
 1956.0000 -0.153107    
 1956.0834 -0.325745    
 1956.1666 -0.240540    
 1956.2500 -0.111847    
 1956.3334 -0.267975    
 1956.4166 -0.352325    
 1956.5000 -0.346771    
 1956.5834 -0.358612    
 1956.6666 -0.354309E-01
 1956.7500  0.479431E-01
 1956.8334  0.548401E-01
 1956.9166 -0.946045E-02
 1957.0000  0.115051E-01
 1957.0834  0.626526E-01
 1957.1666  0.141754    
 1957.2500  0.684509E-01
 1957.3334  0.127045    
 1957.4166  0.229980    
 1957.5000 -0.272552    
 1957.5834  0.585938E-01
 1957.6666 -0.116425    
 1957.7500 -0.693359E-01
 1957.8334  0.128845    
 1957.9166  0.245667E-01
 1958.0000 -0.386963E-01
 1958.0834  0.875549E-01
 1958.1666  0.425415E-01
 1958.2500  0.181763    
 1958.3334  0.172424E-01
 1958.4166 -0.197540    
 1958.5000  0.461426E-01
 1958.5834 -0.100800    
 1958.6666 -0.277130    
 1958.7500 -0.492554E-01
 1958.8334 -0.130066    
 1958.9166 -0.112061    
 1959.0000 -0.270081E-01
 1959.0834  0.233765E-01
 1959.1666  0.102051    
 1959.2500  0.194946    
 1959.3334 -0.105164    
 1959.4166 -0.149139    
 1959.5000 -0.190765    
 1959.5834 -0.324310    
 1959.6666 -0.342224    
 1959.7500 -0.583496E-01
 1959.8334 -0.481567E-01
 1959.9166  0.410461E-01
 1960.0000  0.830078E-01
 1960.0834 -0.129120    
 1960.1666 -0.803528E-01
 1960.2500 -0.214233E-01
 1960.3334  0.661316E-01
 1960.4166  0.101776    
 1960.5000  0.120850    
 1960.5834  0.282898    
 1960.6666  0.210175    
 1960.7500  0.460510E-01
 1960.8334  0.102539    
 1960.9166  0.429382E-01
 1961.0000  0.100281    
 1961.0834  0.788574E-01
 1961.1666  0.161438E-01
 1961.2500  0.721741E-01
 1961.3334 -0.188171    
 1961.4166 -0.224731    
 1961.5000 -0.818787E-01
 1961.5834 -0.949097E-01
 1961.6666 -0.486145E-01
 1961.7500  0.918579E-01
 1961.8334  0.607605E-01
 1961.9166 -0.428467E-01
 1962.0000 -0.145416    
 1962.0834 -0.972290E-01
 1962.1666 -0.131531E-01
 1962.2500 -0.168854    
 1962.3334 -0.811462E-01
 1962.4166 -0.207214    
 1962.5000 -0.143250    
 1962.5834 -0.182526    
 1962.6666 -0.251221    
 1962.7500 -0.132751    
 1962.8334 -0.128540    
 1962.9166  0.625610E-02
 1963.0000 -0.283203    
 1963.0834 -0.302521    
 1963.1666 -0.355835    
 1963.2500 -0.220551    
 1963.3334 -0.388672    
 1963.4166 -0.569153E-01
 1963.5000  0.163422    
 1963.5834 -0.758057E-01
 1963.6666  0.324707E-01
 1963.7500 -0.452057    
 1963.8334 -0.351166    
 1963.9166 -0.125854    
 1964.0000 -0.114502    
 1964.0834 -0.527344E-01
 1964.1666 -0.230957    
 1964.2500 -0.298553    
 1964.3334 -0.450562    
 1964.4166 -0.119812    
 1964.5000 -0.291473    
 1964.5834 -0.258911    
 1964.6666 -0.271606    
 1964.7500 -0.378448    
 1964.8334 -0.182465    
 1964.9166 -0.246643    
 1965.0000 -0.993042E-01
 1965.0834 -0.881958E-02
 1965.1666 -0.250854    
 1965.2500 -0.191437    
 1965.3334 -0.106049    
 1965.4166 -0.198212    
 1965.5000 -0.192780    
 1965.5834 -0.245422    
 1965.6666  0.477905E-01
 1965.7500  0.766602E-01
 1965.8334  0.615540E-01
 1965.9166 -0.390625E-01
 1966.0000 -0.325928E-01
 1966.0834 -0.100128    
 1966.1666  0.128448    
 1966.2500  0.205170    
 1966.3334 -0.188049    
 1966.4166 -0.151825    
 1966.5000  0.163239    
 1966.5834 -0.201111    
 1966.6666 -0.174133    
 1966.7500 -0.812378E-01
 1966.8334 -0.819397E-01
 1966.9166  0.145569E-01
 1967.0000 -0.834045E-01
 1967.0834 -0.168335    
 1967.1666 -0.208832    
 1967.2500 -0.136230    
 1967.3334 -0.110168    
 1967.4166 -0.203918    
 1967.5000 -0.702515E-01
 1967.5834 -0.296600    
 1967.6666 -0.214233E-01
 1967.7500 -0.307831    
 1967.8334 -0.204346    
 1967.9166 -0.729370E-01
 1968.0000 -0.150909    
 1968.0834 -0.630188E-01
 1968.1666 -0.191040    
 1968.2500 -0.315826    
 1968.3334 -0.354462    
 1968.4166 -0.190735    
 1968.5000 -0.240753    
 1968.5834 -0.119415    
 1968.6666 -0.162415    
 1968.7500  0.239655    
 1968.8334  0.117554    
 1968.9166  0.152863    
 1969.0000  0.247986    
 1969.0834  0.195557    
 1969.1666  0.618591E-01
 1969.2500  0.314850    
 1969.3334  0.426727    
 1969.4166  0.194061    
 1969.5000  0.111542    
 1969.5834 -0.675049E-01
 1969.6666  0.202667    
 1969.7500 -0.701294E-01
 1969.8334  0.149963    
 1969.9166  0.188446    
 1970.0000  0.298798    
 1970.0834  0.113953    
 1970.1666  0.214050    
 1970.2500  0.245850    
 1970.3334  0.214844    
 1970.4166  0.240082    
 1970.5000  0.402740    
 1970.5834 -0.482178E-01
 1970.6666  0.142670    
 1970.7500  0.197144    
 1970.8334 -0.693665E-01
 1970.9166  0.823975E-02
 1971.0000  0.100983    
 1971.0834 -0.699463E-01
 1971.1666 -0.133759    
 1971.2500 -0.287476E-01
 1971.3334 -0.498657E-01
 1971.4166 -0.168823    
 1971.5000 -0.133972    
 1971.5834  0.112488    
 1971.6666  0.101929E-01
 1971.7500 -0.594482E-01
 1971.8334 -0.244049    
 1971.9166 -0.109161    
 1972.0000 -0.296936E-01
 1972.0834  0.649719E-01
 1972.1666 -0.363464E-01
 1972.2500  0.251862    
 1972.3334  0.144836    
 1972.4166  0.425964    
 1972.5000  0.221130    
 1972.5834  0.496185    
 1972.6666  0.279877    
 1972.7500  0.132141    
 1972.8334  0.304840    
 1972.9166  0.338043    
 1973.0000  0.258698    
 1973.0834  0.134552    
 1973.1666  0.835571E-01
 1973.2500 -0.101318E-01
 1973.3334  0.471130    
 1973.4166  0.414185    
 1973.5000  0.254150    
 1973.5834  0.192200    
 1973.6666  0.771790E-01
 1973.7500 -0.429382E-01
 1973.8334  0.546265E-02
 1973.9166 -0.997620E-01
 1974.0000 -0.203094    
 1974.0834 -0.258636    
 1974.1666 -0.228241    
 1974.2500 -0.125244    
 1974.3334 -0.805664E-01
 1974.4166  0.116180    
 1974.5000  0.681458E-01
 1974.5834  0.857544E-02
 1974.6666 -0.761108E-01
 1974.7500 -0.142456    
 1974.8334 -0.123444    
 1974.9166  0.612488E-01
 1975.0000 -0.601196E-01
 1975.0834 -0.796204E-01
 1975.1666 -0.326538E-01
 1975.2500  0.292664E-01
 1975.3334  0.113953    
 1975.4166 -0.187439    
 1975.5000 -0.255859    
 1975.5834 -0.135712    
 1975.6666 -0.232422    
 1975.7500 -0.196136    
 1975.8334 -0.220947    
 1975.9166 -0.317657    
 1976.0000 -0.341705    
 1976.0834 -0.225922    
 1976.1666 -0.174835    
 1976.2500 -0.132935    
 1976.3334 -0.375366    
 1976.4166  0.505676E-01
 1976.5000  0.342346    
 1976.5834  0.233093    
 1976.6666  0.175568    
 1976.7500  0.160522E-01
 1976.8334 -0.875854E-02
 1976.9166  0.933533E-01
 1977.0000  0.273682    
 1977.0834  0.184174    
 1977.1666 -0.704956E-02
 1977.2500  0.299652    
 1977.3334  0.349854    
 1977.4166  0.137085    
 1977.5000  0.401337    
 1977.5834  0.384094    
 1977.6666  0.238892    
 1977.7500  0.216675E-01
 1977.8334 -0.129395E-01
 1977.9166  0.101166    
 1978.0000  0.275879E-01
 1978.0834  0.148956    
 1978.1666  0.133850    
 1978.2500  0.179474    
 1978.3334  0.237549    
 1978.4166  0.255280    
 1978.5000  0.150330    
 1978.5834 -0.914001E-01
 1978.6666  0.176270    
 1978.7500 -0.117432    
 1978.8334  0.104553    
 1978.9166  0.140656    
 1979.0000  0.250793    
 1979.0834  0.113678    
 1979.1666  0.229553    
 1979.2500  0.426361    
 1979.3334  0.304626    
 1979.4166  0.398285    
 1979.5000  0.281250    
 1979.5834  0.500000    
 1979.6666  0.415680    
 1979.7500  0.493561    
 1979.8334  0.332336    
 1979.9166  0.343536    
 1980.0000  0.361786    
 1980.0834  0.364471    
 1980.1666  0.758942    
 1980.2500  0.702850    
 1980.3334  0.800446    
 1980.4166  0.381561    
 1980.5000  0.462128    
 1980.5834  0.419281    
 1980.6666  0.415894    
 1980.7500 -0.409546E-01
 1980.8334  0.226959    
 1980.9166  0.183350    
 1981.0000  0.675964E-01
 1981.0834  0.967407E-02
 1981.1666  0.221466    
 1981.2500  0.368164    
 1981.3334  0.508545    
 1981.4166  0.637787    
 1981.5000  0.569946    
 1981.5834  0.613586    
 1981.6666  0.651794    
 1981.7500  0.224243    
 1981.8334  0.271057    
 1981.9166  0.240051    
 1982.0000  0.116486    
 1982.0834  0.239868    
 1982.1666  0.142853    
 1982.2500  0.264252    
 1982.3334  0.433441    
 1982.4166  0.456970    
 1982.5000  0.458923    
 1982.5834  0.422485    
 1982.6666  0.330872    
 1982.7500  0.335358    
 1982.8334  0.593048    
 1982.9166  0.464142    
 1983.0000  0.483582    
 1983.0834  0.606781    
 1983.1666  0.638458    
 1983.2500  0.654755    
 1983.3334  0.777649    
 1983.4166  0.587189    
 1983.5000  0.171844    
 1983.5834  0.406891    
 1983.6666  0.767181    
 1983.7500  0.285370    
 1983.8334  0.303345E-01
 1983.9166  0.203552    
 1984.0000  0.299988    
 1984.0834  0.256073    
 1984.1666  0.282440    
 1984.2500  0.456360    
 1984.3334  0.392426    
 1984.4166  0.609741E-01
 1984.5000 -0.738525E-01
 1984.5834  0.268280    
 1984.6666  0.233887    
 1984.7500  0.288971    
 1984.8334  0.170959    
 1984.9166  0.313354    
 1985.0000  0.156586    
 1985.0834  0.871582E-01
 1985.1666  0.292542    
 1985.2500  0.516571    
 1985.3334  0.320129    
 1985.4166  0.127289    
 1985.5000  0.287537    
 1985.5834  0.588379    
 1985.6666  0.540375    
 1985.7500  0.868530E-01
 1985.8334 -0.559387E-01
 1985.9166 -0.354004E-02
 1986.0000  0.397949E-01
 1986.0834  0.223755    
 1986.1666  0.388641    
 1986.2500  0.487762    
 1986.3334  0.639130    
 1986.4166  0.417969    
 1986.5000  0.491943    
 1986.5834  0.505585    
 1986.6666  0.557587    
 1986.7500  0.263367    
 1986.8334  0.139557    
 1986.9166  0.188660    
 1987.0000  0.211487    
 1987.0834  0.126556    
 1987.1666  0.161041    
 1987.2500  0.447449    
 1987.3334  0.510742    
 1987.4166  0.560181    
 1987.5000  0.765533    
 1987.5834  0.355194    
 1987.6666  0.529785    
 1987.7500  0.335358    
 1987.8334  0.420044    
 1987.9166  0.378357    
 1988.0000  0.451508    
 1988.0834  0.284454    
 1988.1666  0.460541    
 1988.2500  0.507355    
 1988.3334  0.612640    
 1988.4166  0.504364    
 1988.5000  0.315735    
 1988.5834  0.452484    
 1988.6666  0.658569    
 1988.7500  0.528259    
 1988.8334  0.118835    
 1988.9166 -0.985718E-02
 1989.0000  0.944824E-01
 1989.0834  0.943604E-01
 1989.1666  0.156342    
 1989.2500  0.223053    
 1989.3334  0.120026    
 1989.4166  0.316772E-01
 1989.5000  0.119446    
 1989.5834  0.439758E-01
 1989.6666  0.440674    
 1989.7500  0.200958    
 1989.8334  0.248444    
 1989.9166  0.204254    
 1990.0000  0.161102    
 1990.0834  0.222778    
 1990.1666  0.376160    
 1990.2500  0.506073    
 1990.3334  0.727936    
 1990.4166  0.367188    
 1990.5000  0.615234    
 1990.5834  0.436096    
 1990.6666  0.438995    
 1990.7500  0.518768    
 1990.8334  0.479645    
 1990.9166  0.403961    
 1991.0000  0.308380    
 1991.0834  0.313263    
 1991.1666  0.457855    
 1991.2500  0.557861    
 1991.3334  0.616028    
 1991.4166  0.816772    
 1991.5000  0.711548    
 1991.5834  0.675079    
 1991.6666  0.498993    
 1991.7500  0.246368    
 1991.8334  0.142151    
 1991.9166  0.226746    
 1992.0000  0.319397    
 1992.0834  0.250153    
 1992.1666  0.391266    
 1992.2500  0.366547    
 1992.3334  0.365326    
 1992.4166  0.407379    
 1992.5000  0.479034    
 1992.5834  0.312988    
 1992.6666  0.308167    
 1992.7500  0.120453    
 1992.8334  0.995483E-01
 1992.9166  0.330505E-01
 1993.0000  0.140808    
 1993.0834  0.315552E-01
 1993.1666  0.238251    
 1993.2500  0.361450    
 1993.3334  0.232635    
 1993.4166  0.287781    
 1993.5000  0.254547    
 1993.5834  0.280792    
 1993.6666  0.256378    
 1993.7500  0.248566    
 1993.8334  0.189362    
 1993.9166  0.903625E-01
 1994.0000  0.798035E-01
 1994.0834  0.670776E-01
 1994.1666  0.910645E-01
 1994.2500  0.328857    
 1994.3334  0.275330    
 1994.4166  0.580688    
 1994.5000  0.407135    
 1994.5834  0.231293    
 1994.6666  0.559692    
 1994.7500  0.317871    
 1994.8334  0.334534    
 1994.9166  0.281952    
 1995.0000  0.881958E-01
 1995.0834  0.237366    
 1995.1666  0.401764    
 1995.2500  0.482147    
 1995.3334  0.429352    
 1995.4166  0.677582    
 1995.5000  0.610138    
 1995.5834  0.446381    
 1995.6666  0.497894    
 1995.7500  0.348846    
 1995.8334  0.245361    
 1995.9166  0.105560    
 1996.0000  0.194794    
 1996.0834  0.323853    
 1996.1666  0.378754    
 1996.2500  0.467072    
 1996.3334  0.224030    
 1996.4166  0.363586    
 1996.5000  0.297638    
 1996.5834  0.842102    
 1996.6666  0.747772    
 1996.7500  0.428345    
 1996.8334  0.472961    
 1996.9166  0.262054    
 1997.0000  0.244995    
 1997.0834  0.269562    
 1997.1666  0.467163    
 1997.2500  0.367554    
 1997.3334  0.313934    
 1997.4166  0.730164    
 1997.5000  0.383240    
 1997.5834  0.457703    
 1997.6666  0.659790    
 1997.7500  0.613953    
 1997.8334  0.678162    
 1997.9166  0.574951    
 1998.0000  0.476501    
 1998.0834  0.648376    
 1998.1666  0.667847    
 1998.2500  0.572876    
 1998.3334  0.753540    
 1998.4166  0.919464    
 1998.5000  0.767334    
 1998.5834  0.743378    
 1998.6666  0.718872    
 1998.7500  0.473755    
 1998.8334  0.454041    
 1998.9166  0.398041    
 1999.0000  0.325500    
 1999.0834  0.176270    
 1999.1666  0.233948    
 1999.2500  0.168976    
 1999.3334  0.371124    
 1999.4166  0.482880    
 1999.5000  0.458923    
 1999.5834  0.421783    
 1999.6666  0.520874    
 1999.7500  0.273956    
 1999.8334  0.249359    
 1999.9166  0.120850    
 2000.0000  0.220398    
 2000.0834  0.230469    
 2000.1666  0.181763    
 2000.2500  0.327148    
 2000.3334  0.400238    
 2000.4166  0.642761    
 2000.5000  0.525940    
 2000.5834  0.494476    
 2000.6666  0.746185    
 2000.7500  0.374664    
 2000.8334  0.382935    
 2000.9166  0.228638    
 2001.0000  0.247406    
 2001.0834  0.242371    
 2001.1666  0.338959    
 2001.2500  0.566376    
 2001.3334  0.669250    
 2001.4166  0.635468    
 2001.5000  0.648438    
 2001.5834  0.595886    
 2001.6666  0.756775    
 2001.7500  0.552246    
 2001.8334  0.612640    
 2001.9166  0.435760    
 2002.0000  0.446381    
 2002.0834  0.293976    
 2002.1666  0.699860    
 2002.2500  0.834564    
 2002.3334   1.09534    
 2002.4166  0.825775    
 2002.5000  0.687836    
 2002.5834  0.767395    
 2002.6666  0.768066    
 2002.7500  0.660645    
 2002.8334  0.348236    
 2002.9166  0.456665    
 2003.0000  0.493195    
 2003.0834  0.516266    
 2003.1666  0.557739    
 2003.2500  0.700165    
 2003.3334  0.678833    
 2003.4166  0.649475    
 2003.5000  0.635132    
 2003.5834  0.780579    
 2003.6666  0.785278    
 2003.7500  0.566864    
 2003.8334  0.479736    
 2003.9166  0.499146    
 2004.0000  0.398895    
 2004.0834  0.377777    
 2004.1666  0.448059    
 2004.2500  0.742676    
 2004.3334  0.483337    
 2004.4166  0.681976    
 2004.5000  0.405121    
 2004.5834  0.519592    
 2004.6666  0.803192    
 2004.7500  0.589966    
 2004.8334  0.470947    
 2004.9166  0.573151    
 2005.0000  0.621002    
 2005.0834  0.558777    
 2005.1666  0.697266    
 2005.2500  0.634155    
 2005.3334  0.809143    
 2005.4166  0.827667    
 2005.5000  0.671539    
 2005.5834  0.810699    
 2005.6666  0.762695    
 2005.7500  0.746460    
 2005.8334  0.517059    
 2005.9166  0.508759    
 2006.0000  0.411591    
 2006.0834  0.482452    
 2006.1666  0.579865    
 2006.2500  0.658875    
 2006.3334  0.551636    
 2006.4166  0.846161    
 2006.5000  0.700836    
 2006.5834  0.928101    
 2006.6666  0.737488    
 2006.7500  0.681244    
 2006.8334  0.750244    
 2006.9166  0.467957    
 2007.0000  0.447998    
 2007.0834  0.527252    
 2007.1666  0.547058    
 2007.2500  0.724548    
 2007.3334  0.947144    
 2007.4166  0.750885    
 2007.5000  0.728241    
 2007.5834  0.746277    
 2007.6666  0.664673    
 2007.7500  0.575867    
 2007.8334  0.503143    
 2007.9166  0.238159    
 2008.0000  0.300690    
 2008.0834  0.158661    
 2008.1666  0.409149    
 2008.2500  0.502258    
 2008.3334  0.624451    
 2008.4166  0.476379    
 2008.5000  0.725525    
 2008.5834  0.654785    
 2008.6666  0.784088    
 2008.7500  0.600555    
 2008.8334  0.544556    
 2008.9166  0.441162    
 2009.0000  0.382904    
 2009.0834  0.390167    
 2009.1666  0.600952    
 2009.2500  0.648560    
 2009.3334  0.864838    
 2009.4166  0.784363    
 2009.5000   1.02985    
 2009.5834  0.844391    
 2009.6666  0.815979    
 2009.7500  0.817444    
 2009.8334  0.871155    
 2009.9166  0.685242    
 2010.0000  0.663879    
 2010.0834  0.685669    
 2010.1666  0.764557    
 2010.2500  0.726471    
 2010.3334  0.801453    
 2010.4166  0.680573    
 2010.5000  0.576447    
 2010.5834  0.560303    
 2010.6666  0.870087    
 2010.7500  0.606049    
 2010.8334  0.504852    
 2010.9166  0.389740    

