# operating on
# <a href=http://climexp.knmi.nl/select.cgi?field=era20c_t2m>climexp.knmi.nl/select.cgi?field=era20c_t2m</a>
# averaging anomalies over region lon=   -0.703  359.297, lat=  -89.622  -60.233
# file :: ./data/iera20c_t2m_0-360E_-90--60N_n.dat
# description :: ERA-20C T2m 0-360E -90--60N
# minimal_valid_fraction ::  30.00
# olderfile :: ERA-20C/era20c_t2m.nc
# cdi :: Climate Data Interface version 1.6.5.1 (http://code.zmaw.de/projects/cdi)
# cdo :: Climate Data Operators version 1.6.5.1 (http://code.zmaw.de/projects/cdo)
# institution :: KNMI Climate Explorer
# ave_region :: lon=   -0.703  359.297, lat=  -89.622  -60.233
# comment :: 
# history ::  2019-03-22 22:39:06 ./bin/plotdat anomal ./data/iera20c_t2m_0-360E_-90--60N_n.dat\n 2019-03-22 22:39:06 dat2nc ./data/iera20c_t2m_0-360E_-90--60N_n.dat i ERA-20C_T2m_0-360E_-90--60N ./data/iera20c_t2m_0-360E_-90--60N_n.nc n 2019-03-22 22:39:05 bin/get_index ERA-20C/era20c_t2m.nc 0 360 -90 -60 dipole no minfac 30 nearest lsmask ERA-20C/lsmask64.nc all nomissing era20c_t2m_0-360E_-90--60N_n nMon Jun 01 13:03:47 2015: cdo settaxis,1900-01-01,0:00,1mon noot.nc era20c_t2m.nc nMon Jun 01 13:00:48 2015: cdo monmean era20c_t2m_daily.nc noot.nc nMon Jun 01 12:49:21 2015: cdo -r -R -b 32 -f nc4 -z zip copy t2m1900.nc t2m1901.nc t2m1902.nc t2m1903.nc t2m1904.nc t2m1905.nc t2m1906.nc t2m1907.nc t2m1908.nc t2m1909.nc t2m1910.nc t2m1911.nc t2m1912.nc t2m1913.nc t2m1914.nc t2m1915.nc t2m1916.nc t2m1917.nc t2m1918.nc t2m1919.nc t2m1920.nc t2m1921.nc t2m1922.nc t2m1923.nc t2m1924.nc t2m1925.nc t2m1926.nc t2m1927.nc t2m1928.nc t2m1929.nc t2m1930.nc t2m1931.nc t2m1932.nc t2m1933.nc t2m1934.nc t2m1935.nc t2m1936.nc t2m1937.nc t2m1938.nc t2m1939.nc t2m1940.nc t2m1941.nc t2m1942.nc t2m1943.nc t2m1944.nc t2m1945.nc t2m1946.nc t2m1947.nc t2m1948.nc t2m1949.nc t2m1950.nc t2m1951.nc t2m1952.nc t2m1953.nc t2m1954.nc t2m1955.nc t2m1956.nc t2m1957.nc t2m1958.nc t2m1959.nc t2m1960.nc t2m1961.nc t2m1962.nc t2m1963.nc t2m1964.nc t2m1965.nc t2m1966.nc t2m1967.nc t2m1968.nc t2m1969.nc t2m1970.nc t2m1971.nc t2m1972.nc t2m1973.nc t2m1974.nc t2m1975.nc t2m1976.nc t2m1977.nc t2m1978.nc t2m1979.nc t2m1980.nc t2m1981.nc t2m1982.nc t2m1983.nc t2m1984.nc t2m1985.nc t2m1986.nc t2m1987.nc t2m1988.nc nMon Jun 01 12:06:29 2015: cdo -r -R -b 32 -f nc4 -z zip -settaxis,1900-01-01,12:00,1day t2m1900.nc aap.nc nMon Jun 01 12:06:23 2015: cdo -r -R -b 32 -f nc4 -z zip shifttime,-6hour noot.nc t2m1900.nc nMon Jun 01 12:06:17 2015: cdo -r -R -b 32 -f nc4 -z zip setname,t2m aap.nc noot.nc nMon Jun 01 12:06:11 2015: cdo -r -R -b 32 -f nc4 -z zip daymean t2m1900.grib aap.nc n2015-05-08 11:41:49 GMT by grib_to_netcdf-1.13.1: grib_to_netcdf /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-fLutek.target -o /data/data04/scratch/mars-atls18-a562cefde8a29a7288fa0b8b7f9413f7-wrIc5u.nc -utime
# t2m [K] 2 metre temperature
 1911.2500  -2.80391    
 1911.3334 -0.716583    
 1911.4166 -0.627747    
 1911.5000  0.209305    
 1911.5834  -2.66284    
 1911.6666 -0.309067    
 1911.7500  0.254074    
 1911.8334 -0.298553    
 1911.9166  0.405945    
 1912.0000  0.285217    
 1912.0834 -0.673035    
 1912.1666  0.766296E-01
 1912.2500  -1.79732    
 1912.3334  -2.67448    
 1912.4166  -2.94104    
 1912.5000  0.981140E-02
 1912.5834  -2.80275    
 1912.6666  0.423431    
 1912.7500  0.547180    
 1912.8334  0.734863    
 1912.9166  0.195251    
 1913.0000  0.440704    
 1913.0834  0.824280    
 1913.1666  0.707306    
 1913.2500 -0.665817    
 1913.3334  -1.04448    
 1913.4166  -2.04704    
 1913.5000  -1.95009    
 1913.5834 -0.351349    
 1913.6666  -1.52408    
 1913.7500  -1.34293    
 1913.8334  0.372772    
 1913.9166  0.923462E-01
 1914.0000  0.378906    
 1914.0834  0.250793    
 1914.1666 -0.453400    
 1914.2500  -1.86382    
 1914.3334 -0.820480    
 1914.4166 -0.230438    
 1914.5000 -0.592697    
 1914.5834  0.372955    
 1914.6666  0.375824    
 1914.7500  0.225082    
 1914.8334  0.544067    
 1914.9166  0.147430    
 1915.0000 -0.266907    
 1915.0834   1.20139    
 1915.1666  0.357300    
 1915.2500 -0.525116    
 1915.3334   1.53181    
 1915.4166  0.681961    
 1915.5000 -0.105392    
 1915.5834  0.781952    
 1915.6666  0.294220    
 1915.7500 -0.189117    
 1915.8334 -0.794647    
 1915.9166 -0.689545    
 1916.0000 -0.702606    
 1916.0834 -0.242310E-01
 1916.1666  0.203308    
 1916.2500  0.538788    
 1916.3334  -1.31918    
 1916.4166 -0.854141    
 1916.5000  0.110718    
 1916.5834  0.222549    
 1916.6666 -0.909729E-01
 1916.7500  0.401871    
 1916.8334  0.121948    
 1916.9166 -0.304749    
 1917.0000 -0.207703    
 1917.0834 -0.610809    
 1917.1666 -0.914917E-01
 1917.2500  -1.42841    
 1917.3334  -1.35298    
 1917.4166  0.608154    
 1917.5000 -0.316589    
 1917.5834 -0.422043    
 1917.6666  0.648422    
 1917.7500   1.51418    
 1917.8334  0.702972    
 1917.9166 -0.221466    
 1918.0000 -0.447906    
 1918.0834 -0.469818    
 1918.1666 -0.495300    
 1918.2500 -0.765518    
 1918.3334 -0.480988    
 1918.4166  0.876617E-01
 1918.5000 -0.163193    
 1918.5834  0.801544E-01
 1918.6666  -1.49538    
 1918.7500 -0.235291E-01
 1918.8334  0.702362    
 1918.9166  0.339355E-01
 1919.0000  0.854187E-01
 1919.0834 -0.176514    
 1919.1666 -0.373291    
 1919.2500 -0.747314    
 1919.3334  -1.89038    
 1919.4166  -3.20564    
 1919.5000  0.233704    
 1919.5834  0.109055    
 1919.6666  -1.10968    
 1919.7500  0.458282    
 1919.8334 -0.163025    
 1919.9166  0.368042    
 1920.0000 -0.403381    
 1920.0834 -0.242523    
 1920.1666  0.381104    
 1920.2500 -0.426514    
 1920.3334  0.614166E-01
 1920.4166   1.28966    
 1920.5000   1.18471    
 1920.5834   1.30626    
 1920.6666  0.672028    
 1920.7500  0.987701E-01
 1920.8334 -0.588440    
 1920.9166  0.176056    
 1921.0000  0.212494    
 1921.0834 -0.589417    
 1921.1666 -0.438293    
 1921.2500 -0.668213    
 1921.3334  0.842819    
 1921.4166  0.514755    
 1921.5000 -0.697586    
 1921.5834  -2.60535    
 1921.6666  0.830627    
 1921.7500  0.510269    
 1921.8334 -0.684143    
 1921.9166 -0.165710E-01
 1922.0000 -0.881989    
 1922.0834 -0.219635    
 1922.1666 -0.807281    
 1922.2500 -0.511307    
 1922.3334  -1.48798    
 1922.4166  0.738678E-01
 1922.5000  -1.09850    
